dataset,case_id,comparison,model_a,model_b,value_a,value_b,checkpoint_a,checkpoint_b,main_model,comparator,metric,main_value,comparator_value,paired_difference
HCC,HCC_082,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.22783896010110127,0.0,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_dice,0.22783896010110127,0.0,0.22783896010110127
HCC,HCC_083,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.7969450281898,0.7874458724495098,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_dice,0.7969450281898,0.7874458724495098,0.009499155740290144
HCC,HCC_093,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9133199545443556,0.9098074428813728,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_dice,0.9133199545443556,0.9098074428813728,0.0035125116629827202
HCC,HCC_102,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.8416905044815092,0.8277282824181336,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_dice,0.8416905044815092,0.8277282824181336,0.013962222063375607
HCC,HCC_003,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.0,0.0,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.0,0.0,0.0
HCC,HCC_011,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.050216527637613216,0.07020860745263857,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.050216527637613216,0.07020860745263857,-0.019992079815025356
HCC,HCC_020,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.08150217190437248,0.03917393289930648,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.08150217190437248,0.03917393289930648,0.042328239005066
HCC,HCC_021,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.6032719095697319,0.598424412550369,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.6032719095697319,0.598424412550369,0.004847497019362823
HCC,HCC_025,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.249996860253897,0.306934728674559,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.249996860253897,0.306934728674559,-0.05693786842066201
HCC,HCC_026,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.03589281693312317,0.03620806124746679,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.03589281693312317,0.03620806124746679,-0.0003152443143436198
HCC,HCC_028,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.30459391266792446,0.29547882617689175,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.30459391266792446,0.29547882617689175,0.009115086491032709
HCC,HCC_047,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.1546743576779887,0.14895206140552467,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.1546743576779887,0.14895206140552467,0.005722296272464039
HCC,HCC_052,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.07285218406155439,0.07895227610436331,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.07285218406155439,0.07895227610436331,-0.0061000920428089245
HCC,HCC_055,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.05504004067624253,0.034108724206601417,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.05504004067624253,0.034108724206601417,0.020931316469641116
HCC,HCC_058,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.6886875182695118,0.7197271092306244,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.6886875182695118,0.7197271092306244,-0.03103959096111264
HCC,HCC_059,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.7063568550376008,0.6725806084429233,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.7063568550376008,0.6725806084429233,0.033776246594677484
HCC,HCC_060,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.4899047463974599,0.3619636896523651,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.4899047463974599,0.3619636896523651,0.12794105674509482
HCC,HCC_068,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.0,0.0,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.0,0.0,0.0
HCC,HCC_071,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.33830359325348325,0.40185773649474454,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.33830359325348325,0.40185773649474454,-0.0635541432412613
HCC,HCC_078,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.0,0.0,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.0,0.0,0.0
HCC,HCC_081,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.7582527747941282,0.7311373672275928,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.7582527747941282,0.7311373672275928,0.02711540756653541
HCC,HCC_082,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.13079075551870661,0.0,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.13079075551870661,0.0,0.13079075551870661
HCC,HCC_083,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.705983709273183,0.6847406978985926,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.705983709273183,0.6847406978985926,0.021243011374590393
HCC,HCC_093,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9151565074135091,0.8837096617889331,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.9151565074135091,0.8837096617889331,0.031446845624576
HCC,HCC_102,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.7337387977247616,0.7090579858411425,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_recall,0.7337387977247616,0.7090579858411425,0.024680811883619036
HCC,HCC_003,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.0,0.0,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.0,0.0,0.0
HCC,HCC_011,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9785909882997261,0.9835361488904796,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.9785909882997261,0.9835361488904796,-0.00494516059075345
HCC,HCC_020,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.3069108942569189,0.1269904115956,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.3069108942569189,0.1269904115956,0.1799204826613189
HCC,HCC_021,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9610884837876696,0.9638872278050844,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.9610884837876696,0.9638872278050844,-0.002798744017414756
HCC,HCC_025,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9910025706940874,0.9833567436280104,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.9910025706940874,0.9833567436280104,0.007645827066076971
HCC,HCC_026,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.5381498987170831,0.5461956521739131,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.5381498987170831,0.5461956521739131,-0.008045753456830007
HCC,HCC_028,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9192563627632572,0.8883952979770366,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.9192563627632572,0.8883952979770366,0.030861064786220527
HCC,HCC_047,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9271299676286245,0.9160483358066568,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.9271299676286245,0.9160483358066568,0.011081631821967752
HCC,HCC_052,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9142382606069757,0.9253331453148135,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.9142382606069757,0.9253331453148135,-0.011094884707837815
HCC,HCC_055,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.031307994504832376,0.006274894963714738,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.031307994504832376,0.006274894963714738,0.02503309954111764
HCC,HCC_058,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9825409615901155,0.9756800322385654,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.9825409615901155,0.9756800322385654,0.006860929351550138
HCC,HCC_059,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.9690694817498491,0.9727380482022916,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.9690694817498491,0.9727380482022916,-0.003668566452442512
HCC,HCC_060,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.982288605941887,0.9842816028337392,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.982288605941887,0.9842816028337392,-0.0019929968918521723
HCC,HCC_068,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.0,0.0,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.0,0.0,0.0
HCC,HCC_071,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.46458543135280295,0.5989071038251366,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.46458543135280295,0.5989071038251366,-0.13432167247233362
HCC,HCC_078,MedNeXt_MLA_MoE vs MedNeXt_MHA_MoE,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,0.0,0.0,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MHA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt_MHA_MoE,tumor_precision,0.0,0.0,0.0
